filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.051795,0.534273,0.446667,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.027994,0.145506,0.206381,
images/original/1.gif,10.000000,500.000000,500.000000,0.038251,0.578972,0.144452,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001662,0.025153,0.001512,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.038206,0.298797,0.095289,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008277,0.111536,0.019484,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.479885,10.397355,0.843510,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.393415,10.376745,2.447072,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001281,0.013931,0.002565,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.002634,0.040755,0.004285,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.106440,2.092716,0.895763,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.229768,6.909284,2.164691,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.000974,0.016400,0.002100,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.006607,0.116483,0.009970,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.080233,0.972382,0.408697,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.046953,0.490233,0.438430,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.021574,0.144572,0.207271,
images/original/1.gif,10.000000,500.000000,500.000000,0.049355,0.585352,0.144967,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000658,0.025888,0.001226,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.030216,0.279145,0.096332,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.013634,0.113245,0.019870,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.387487,10.275976,0.855023,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.400842,10.356848,2.461048,
images/original/fire.gif,33.000000,30.000000,60.000000,0.002613,0.026987,0.004358,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.004685,0.045051,0.004405,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.130459,2.070758,0.893288,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.253352,6.807823,2.203913,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002178,0.019233,0.003055,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.014504,0.119096,0.010532,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.060515,0.975313,0.408997,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.045756,0.478457,0.446931,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.028269,0.153608,0.207692,
images/original/1.gif,10.000000,500.000000,500.000000,0.051330,0.580951,0.144363,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000943,0.022694,0.001463,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.028790,0.272132,0.096157,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.018578,0.116734,0.019774,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.614367,10.943942,0.856349,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.613077,10.897603,2.467992,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001406,0.019001,0.002767,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.004636,0.052078,0.004166,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.114002,2.062316,0.893098,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.250582,6.828892,2.183784,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001139,0.012573,0.001938,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011155,0.119193,0.010200,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.061475,0.972901,0.412616,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.035751,0.485543,0.447038,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.039562,0.149405,0.206630,
images/original/1.gif,10.000000,500.000000,500.000000,0.027641,0.569307,0.144147,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001889,0.028677,0.001691,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.034347,0.273027,0.096181,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.018462,0.116160,0.022423,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.593904,10.917654,0.845949,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.599322,10.890076,2.468640,
images/original/fire.gif,33.000000,30.000000,60.000000,0.002740,0.017453,0.005444,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.007440,0.056439,0.004259,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.113338,2.075429,0.895048,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.297715,6.857066,2.183001,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001409,0.016301,0.001755,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.014547,0.122480,0.010257,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.075684,1.002979,0.407191,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.037010,0.483593,0.446329,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.022146,0.150381,0.216378,
images/original/1.gif,10.000000,500.000000,500.000000,0.025880,0.562358,0.146396,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001127,0.016638,0.001547,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.024076,0.267145,0.095836,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007579,0.109685,0.019568,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.722407,11.101007,0.854386,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.622106,10.895209,2.460102,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001711,0.022029,0.003643,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.007653,0.053925,0.004942,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.124726,2.071290,0.894528,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.254371,6.829564,2.182076,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001881,0.021592,0.002511,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.015216,0.119130,0.010702,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.060868,0.971487,0.407493,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.039988,0.478603,0.447077,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.022216,0.146693,0.206848,
images/original/1.gif,10.000000,500.000000,500.000000,0.054055,0.560789,0.144964,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001630,0.022126,0.001921,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.041553,0.272775,0.102640,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.014801,0.107129,0.027952,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.396791,10.218174,0.837280,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.397985,10.260091,2.440666,
images/original/fire.gif,33.000000,30.000000,60.000000,0.002591,0.020893,0.004708,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.006506,0.059849,0.004617,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.127665,2.103294,0.887752,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.227810,6.911524,2.143151,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002109,0.022619,0.003085,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.015340,0.125171,0.010865,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.082116,0.969705,0.406997,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.038521,0.479296,0.445659,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.032305,0.147634,0.206392,
images/original/1.gif,10.000000,500.000000,500.000000,0.036540,0.562775,0.145051,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001246,0.022429,0.001657,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.017882,0.272179,0.096084,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007699,0.113985,0.020121,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.609813,10.925030,0.855461,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.618878,10.906852,2.457431,
images/original/fire.gif,33.000000,30.000000,60.000000,0.005752,0.018640,0.003000,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.006973,0.053042,0.004089,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.133413,2.069926,0.894280,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.258089,6.830829,2.190482,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001178,0.021316,0.001886,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.006966,0.119417,0.010319,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.060512,0.972830,0.409774,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.046059,0.478007,0.447454,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.027012,0.146345,0.207609,
images/original/1.gif,10.000000,500.000000,500.000000,0.053016,0.563911,0.144962,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000973,0.021523,0.002045,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.028420,0.272282,0.095962,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.005218,0.105737,0.019653,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.596979,10.904686,0.852757,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.613463,10.901297,2.448487,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001868,0.018468,0.004012,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.005153,0.055558,0.004544,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.146444,2.209337,0.895160,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.251624,7.023015,2.184359,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002085,0.021722,0.003088,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.014978,0.117466,0.010122,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.088156,0.975689,0.406716,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.026083,0.476326,0.446009,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.030232,0.147833,0.206894,
images/original/1.gif,10.000000,500.000000,500.000000,0.024899,0.557916,0.143907,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.001049,0.019151,0.001588,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.017848,0.270214,0.095666,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.005377,0.108052,0.019984,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.748444,10.949598,0.851328,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.623888,10.898616,2.457478,
images/original/fire.gif,33.000000,30.000000,60.000000,0.002165,0.018696,0.003753,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.004864,0.048178,0.004244,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.116783,2.067397,0.902689,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.299640,6.828462,2.190055,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002960,0.018644,0.003491,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.012337,0.126042,0.010420,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.060500,0.975636,0.406640,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.052014,0.482388,0.446348,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.020443,0.140451,0.206815,
images/original/1.gif,10.000000,500.000000,500.000000,0.048250,0.633903,0.145239,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000905,0.017071,0.001704,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.031634,0.270871,0.095673,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007661,0.111056,0.019795,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.598206,10.927855,0.855108,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.604202,10.908162,2.463982,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001869,0.021338,0.003816,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003744,0.050375,0.003961,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.133633,2.070275,0.899520,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.254924,6.828599,2.183228,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.002188,0.020735,0.002183,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.013614,0.121112,0.010116,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.084935,1.034907,0.410980,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.032525,0.475014,0.446298,